key,input,activity10
KXVNLDDRAGZSSQ-ZCXUNETKSA-N,C/N=C1\SC(CC(=O)NCCc2ccc(OC)c(OC)c2)C(=O)N1C,0.33052805
JKFXVWKQEUBHKC-UHFFFAOYSA-N,Cc1cc(-n2c(C)cc(C(=O)CSc3ccc4c(c3)OCCO4)c2C)no1,0.36415607
ZYBQITBKNGCUHV-UHFFFAOYSA-N,O=C1NC(c2cccs2)Nc2ccccc21,0.47145215
RMRWWFVNLKMXRH-HMMYKYKNSA-N,Nc1ccccc1/N=C1/CC(=O)CC(c2ccccc2)C1,0.5940594
RVHKJAKQGGAGHP-UHFFFAOYSA-N,CC(=O)c1cnc(SCCN2C(=O)c3ccccc3C2=O)nc1C,0.2640264
DQFKPVAIRHJLIH-UHFFFAOYSA-N,COCCn1c(=O)[nH]c2cc(C(=O)Nc3cccc(F)c3)ccc2c1=O,0.4249175
HTCPGZWIKPAMQF-UHFFFAOYSA-N,Cc1sc2ncn3c(C)nnc3c2c1C,0.29229137
WJQACQBXPHNBMV-UHFFFAOYSA-N,O=C(Nc1nn[nH]n1)c1cccc(Oc2ccccc2)c1,0.4669967
BVQOBLHITLCPGB-XDJHFCHBSA-N,Cc1ccc2c(c1)/C(=N/OC(=O)c1ccc(F)cc1)CCS2,0.4009901
BFJIVQYNHBUDTQ-UHFFFAOYSA-N,COC(CNC(=O)c1ccc2c(c1)nc(C)n2-c1cc(C)cc(C)c1)OC,0.4950495
YWNDDZRHHBUBPB-UHFFFAOYSA-N,CCCNC(=O)c1ccc(S(N)(=O)=O)cc1,0.089108914
GHCZJYSPIBXNMP-UHFFFAOYSA-N,Cc1ccc(C[S+]([O-])Cc2ccc(C(=O)N3CCN(C4CCCCC4)CC3)o2)cc1,0.6559406
NKQCNPKMTDFGGZ-UHFFFAOYSA-N,CCCCn1nnc(NC(=O)COc2ccc(Cl)c(C)c2)n1,0.3514262
KVVXQUJHCVODME-UHFFFAOYSA-N,Cc1ccc(C(=O)C2C(=O)C(=O)N(Cc3cccnc3)C2c2ccc(Cl)c(Cl)c2)o1,0.5490924
YYRHPIRMSGDOKO-UHFFFAOYSA-N,CC(C)(C)NC(=O)Cn1c(Cl)nc2ccccc21,0.3107811
IKNDXSUAHFQKDM-UHFFFAOYSA-N,Cc1cccc(C)c1NC(=O)CNC(=O)c1ccccc1OCc1ccccc1,0.41584158
NKGLBDMKNKWKRR-UHFFFAOYSA-N,Cc1cccc(NC(=O)CC2SC(NC3CCCCC3)=NC2=O)c1,0.32673267
NMGCKQPMBHFGRF-UHFFFAOYSA-N,Cc1ccccc1NC(=O)CNC(=O)Cc1cccc2ccccc12,0.26237625
LBOVTWKJRKTBQC-UHFFFAOYSA-N,CCOCCn1c(CN2CCCCC2)nc2c1c(=O)n(C)c(=O)n2C,0.55353516
GUOQUXNJZHGPQF-UHFFFAOYSA-N,Cc1nnc2ccc(-c3cccc(C(F)(F)F)c3)nn12,0.39356434
PUWUDJOAVMKLBK-UHFFFAOYSA-N,O=C(NCC1CCCO1)c1ccccc1,0.19183168
UYQKRHCRASFKLS-UHFFFAOYSA-N,CCC(C)Sc1nc2c(c(=O)n1C)SC(C)C2,0.25141442
XJUGRFVWBCQOFL-UHFFFAOYSA-N,CNc1cnn(-c2ccc(C)cc2)c(=O)c1Cl,0.32145214
UCSRGSZNLJYPSP-UHFFFAOYSA-N,CC(=O)c1cnc(-c2ccccn2)s1,0.19059406
MNOGMFLPLKYZKH-UHFFFAOYSA-N,CCCC(=O)NC(Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1)(C(=O)OCC)C(F)(F)F,0.29455444
HAFPAPPCAQUJJB-UHFFFAOYSA-N,Cc1c(Cl)cccc1NC(=S)N(CCCN1CCOCC1)Cc1cccs1,0.69925743
RTRCIHGFGIHIRQ-XDHOZWIPSA-N,O=C(NCCCN1CCOCC1)C(=O)N/N=C/c1ccc(F)cc1,0.35231024
GVMYBYCRQPWGAZ-UHFFFAOYSA-N,CCOC(=O)Nc1ccccc1C(=O)Nc1cc(C)cc(C)c1,0.29750118
BFSVLWJOPCYXNM-UHFFFAOYSA-N,CC(C)(C)C1CCC(OC(=O)CN2CCCCC2)CC1,0.43481848
JVYJOFFDIQOMIL-UHFFFAOYSA-N,O=C(c1cnn(C(=O)c2cccc(S(=O)(=O)N3CCOCC3)c2)c1)c1ccccc1O,0.19059406
SGAFFKZVZUWWRQ-UHFFFAOYSA-N,COC(=O)C1CCN(C(=O)Nc2ccccc2)CC1,0.2029703
NKPYARCADGOZKH-UHFFFAOYSA-N,Cc1ccc(-n2sc3ccccc3c2=O)cc1S(=O)(=O)N1CCCCC1,0.6707921
HQIJGXCNMPJBDQ-UHFFFAOYSA-N,CCOC(=O)c1cnc2c(Cl)cc(Cl)cc2c1NCCCN1CCOCC1,0.6631601
IHSIUGIHZOLIAV-UHFFFAOYSA-N,Cc1nc(NC(=S)NC(=O)c2cccs2)sc1C(=O)N(C)C,0.19834983
CIJCADJRFKGSFQ-UHFFFAOYSA-N,CCc1ccccc1N(CC(=O)OC)S(C)(=O)=O,0.14768977
PACJNJJWGLNTNA-UHFFFAOYSA-N,Cn1cccc1C(=O)NC(=O)COC(=O)CC12CC3CC(CC(C3)C1)C2,0.15915841
MPEPIWUHEZXUIW-UHFFFAOYSA-N,COc1ccccc1N1CCN(c2cc(=O)n(-c3ccc(Br)cc3)c(=O)[nH]2)CC1,0.6881188
SIFBXYBALIDPAQ-UHFFFAOYSA-N,O=C(COc1ccc(F)cc1Cl)Nc1cccc(S(=O)(=O)N2CCCC2)c1,0.51237625
WFWRAWUSRDKHDU-UHFFFAOYSA-N,CC(C)N1CC(=O)C(c2nc3ccccc3[nH]2)=C1N,0.27722773
BDEDTAFRAQLAGJ-UHFFFAOYSA-N,O=C(c1ccc2nc(-c3ccccc3)c(-c3ccccc3)nc2c1)N1CCCCC1,0.6386139
IJBKGJZTTCZEHC-UHFFFAOYSA-N,Cc1nc(SCC(=O)NCC2CCCO2)c(C#N)c(C)c1C,0.33531353
LTUTZJJQJWGXGN-UHFFFAOYSA-N,CN(C(=O)CSc1nc2ccccc2c(=O)n1-c1ccc(F)cc1)C1CCS(=O)(=O)C1,0.46245876
VFGBMUKSVQUHKM-UHFFFAOYSA-N,O=C(O)Cc1ccc(NS(=O)(=O)c2ccccc2Br)cc1,0.2970297
NYPGYLIDBXHOCX-UHFFFAOYSA-N,O=C(COc1ccc2ccc(=O)oc2c1)Nc1ccc(CCO)cc1,0.38118812
MMXLGUVWSIZHSL-UHFFFAOYSA-N,OC(CC#CCN1CCCC1)(c1ccccc1)c1ccccc1,0.49328148
KULSPIORNAEPTD-UHFFFAOYSA-N,CCN(CC(=O)Nc1ccc(OC)cc1)C(=O)CSCc1c(C)noc1C,0.41353136
OLIXZBOJPXTPBI-UHFFFAOYSA-N,O=C(NCc1nnc(S)n1-c1cccc(C(F)(F)F)c1)c1ccc(S(=O)(=O)N2CCCC2)cc1,0.53960395
IXEFOJBMWPYAEQ-UHFFFAOYSA-N,CCCCCN(C(=O)NC(=O)Nc1nncs1)S(C)(=O)=O,0.11790429
IGTXZRMSBPNOAS-UHFFFAOYSA-N,Cc1ccc(NC(=O)CSCc2nc3c(nnn3Cc3ccc(F)cc3)c(=O)[nH]2)c(C)c1,0.53960395
KAZJOTVLXJMHQU-UHFFFAOYSA-N,Cc1ccc(CONC(=O)c2cccc(C)c2)cc1,0.43069306
IMVCADNWVXAQDC-SILNSSARSA-N,CCOC(=O)/C(=N/Nc1ccccc1)Sc1nnnn1-c1ccc(C)cc1,0.31559405
JXMRIATVLVSJIL-UHFFFAOYSA-N,C=CCn1cnnc1SCC(=O)Nc1cc2c(cc1C#N)OCO2,0.354314
SPCHZQGGRWCBCJ-UHFFFAOYSA-N,COC(=O)C(O)(CC(=O)Nc1ccc(OC(F)(F)F)cc1)C(F)(F)F,0.40140265
LUUPFZOUGYWICY-UHFFFAOYSA-N,Cc1nn(-c2ccccc2)c(C)c1C(=O)Nc1ccc(N2CCOCC2)cc1,0.4831683
ONXOGCHUQUXFAR-UHFFFAOYSA-N,CC1CN(S(=O)(=O)c2ccccc2)C(C)N1C(=O)N1CCOCC1,0.25247526
MMPQQHVVMPVVHD-UHFFFAOYSA-N,O=C(CSc1nnc(CNC(=O)c2c(F)cccc2Cl)o1)NC1CCCC1,0.26485148
YHUDASAAQOFISO-UHFFFAOYSA-N,COc1cc(C2NC(=O)NC(C)=C2C(=O)OCC2CCCCC2)cc(Cl)c1O,0.18910891
UHNUBJCDTQZKAY-KAMYIIQDSA-N,O=C1CS/C(=N\n2cnnc2)N1c1ccccc1,0.31353134
PEUPCNYSPPZDRX-UHFFFAOYSA-N,C=CCNS(=O)(=O)c1nc(C)c(Cl)c(C)c1C#N,0.30775577
QNJGCBSAJXWUHN-UHFFFAOYSA-N,CCOP(=O)(c1ccc(N(C)C)cc1)C(O)c1cc(OC)c(OC)c(OC)c1,0.5206271
FWLHPZAPYPLVRW-UHFFFAOYSA-N,O=C(CSc1nnc(-c2cccnc2)o1)Nc1ccc(Br)cc1,0.3019802
RNBKFNSCTAFHCN-VAWYXSNFSA-N,O=C(N/C=C/c1ccccc1)c1ccccc1,0.48514852
QADZGOTYSIWSRO-UHFFFAOYSA-N,COc1nccnc1CN1CCC(CC(=O)c2ccccc2F)CC1,0.4059406
RIDGOFWDAHRVCW-AQTBWJFISA-N,O=C1/C(=C/c2ccccc2)N=C(N2CCOCC2)N1c1cccc(Cl)c1,0.5132013
NRWZWIMDUUVTFB-UHFFFAOYSA-N,COc1ccc(Cn2c(=O)[nH]c3cc(C(=O)N4CCN(c5ccccc5F)CC4)ccc3c2=O)cc1,0.61053747
JCILIWWMVWFSMQ-UHFFFAOYSA-N,O=C(NNCC(O)COc1ccccc1)c1ccccc1,0.41254124
MYWLHGKWSNOBNL-UHFFFAOYSA-N,O=C1Cc2cc(S(=O)(=O)NCc3ccccc3Cl)cc3c2N1CCC3,0.44925743
FWYRIRWEZJRCCF-UHFFFAOYSA-N,CCCCCCSc1ccc(C(=O)CCN(C)C)c(Cl)c1,0.5754361
BMAHKRXMGOCFFI-UHFFFAOYSA-N,CCOc1ccc(OCc2ccc(C(=O)O)o2)cc1,0.21039604
MOPWGVGTACZIBN-UHFFFAOYSA-N,CCOC(=O)c1c(NC(=O)C(C)Sc2cn(C)c3ccccc23)sc2c1CCC2,0.3329208
AWLHHAIYYATXRN-UHFFFAOYSA-N,COc1ccc(C(CNC(=O)Nc2cccc(C)c2)N2CCN(C)CC2)cc1,0.5656294
GRUBUFLJTCRPCA-UHFFFAOYSA-N,O=C(O)c1ccc(CN(c2ccccn2)S(=O)(=O)c2ccccc2)cc1,0.41584158
PXXPJQBCQZONGT-UHFFFAOYSA-N,Cc1ccccc1OC1CCN(C(=O)C2CCC(=O)N(C3CCCC3)C2)CC1,0.535066
TVAYJOOUSZAYSB-UHFFFAOYSA-N,Cn1cnnc1SC(C(=O)Nc1ccc(F)cc1)c1ccccc1,0.38366336
BGVXPPPUAJBSED-UHFFFAOYSA-N,CCC(=O)C(C(=O)c1ccccc1)c1nc2ccccc2[nH]1,0.3440594
WLBAIDJMWRKCNT-UHFFFAOYSA-N,Cc1cccc(Oc2coc3cc(O)ccc3c2=O)c1,0.37871286
DQCNBOJRUXZKBI-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)NCC(=O)NCc2ccncc2)cc1,0.32178217
WVLZUCRQANXVJQ-UHFFFAOYSA-N,COc1ccc(C2CC(=O)C=C(c3cc(C)ccc3F)C2)cc1,0.6212871
KMCODBVSTHJFKK-UHFFFAOYSA-N,C=CCn1c(O)c(N=O)c2cc(C)ccc21,0.20502122
JEDDHRLLATYMHE-LDADJPATSA-N,CCOC(=O)/C(=N/Nc1sc(C(=O)OCC)c(C)c1C(=O)OCC)C(C)=O,0.1540429
LIFDICVOKONIQB-UHFFFAOYSA-N,N=C(Cc1cccs1)NOC(=O)COc1ccccc1,0.21905941
QVTYWGMYZTWEPJ-UHFFFAOYSA-N,Cc1c(OC(C)C(=O)NC(Cc2ccccc2)C(=O)O)ccc2c3c(c(=O)oc12)CCCC3,0.34158415
VXJPKOIQRWPEQC-UHFFFAOYSA-N,COc1ccc(C(=O)NCCc2nnc3ccc(SCC(=O)N4CCCC4)nn23)cc1,0.35231024
XCYUULIVXOHNGC-UHFFFAOYSA-N,O=C(CCNC(=O)c1ccc(Cl)cc1)NN1C(=O)NC2(CCCCC2)C1=O,0.28135315
IGJYEDPNZHQMRR-UHFFFAOYSA-N,COCCNS(=O)(=O)c1cccn1-c1ncc(C(F)(F)F)cc1Cl,0.4821782
NWOYVUWTTVJPLW-UHFFFAOYSA-N,COc1cc2c(cc1OC)C(c1cc(Br)ccc1F)N(C(=O)CCl)CC2,0.45544556
IHOHZADYJRHFAY-UHFFFAOYSA-N,COc1cccc(CC(=O)N2CCC(CCC(=O)Nc3cccc(OC)c3)CC2)c1,0.39975247
LTRGDWWSDGRXLW-UHFFFAOYSA-N,Cc1nn(C(C)C(=O)NCCCN2CCCCCC2)c(=O)c2c1sc1ccccc12,0.5445545
BOHYLVZURWHVDI-UHFFFAOYSA-N,COc1ccc(C(=O)Nc2nnc(S(=O)(=O)N3CCC(C)CC3)s2)cc1OC,0.28217822
MIIXOTBBVVKIDZ-UHFFFAOYSA-N,CCC(=O)NCCc1nc2ccccc2n1CC(=O)c1ccccc1,0.5231023
FRGZPNLNFMKQRR-UHFFFAOYSA-N,CCn1c(S)nnc1-c1cc(-c2ccc(OC(C)C)cc2)nc2ccccc12,0.550495
XVCZKXKMGWYRPP-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)Nc2cc3c4c(c2)CCC(=O)N4CCC3)cc1,0.5069307
QVCGEYGJEZKWOU-UHFFFAOYSA-N,CC(C)OC1(c2ccccc2)OC(=O)c2ccccc21,0.5295694
VBSNCOJQICQQMS-UHFFFAOYSA-N,CCC(C)N(C(=O)CSc1nnc(-c2ccco2)n1C)C1CCS(=O)(=O)C1,0.29042906
MUAREWZPIQSICE-UHFFFAOYSA-N,CCCc1ccc(C2C3=C(CC(C)(C)CC3=O)N=C3c4ccccc4C(=O)C32)cc1,0.7367987
GOXOOGDGYRIWDN-UHFFFAOYSA-N,COc1ccc(OC)c(NC(=O)c2cccc(NC(=O)c3ccccc3)c2)c1,0.32425743
FRYVANOCHOXQSZ-UHFFFAOYSA-N,Cc1c(NC(=O)CSc2nc3ccccc3s2)c(=O)n(-c2ccccc2)n1C,0.41371995
QQWXMZVXWZBPSI-UHFFFAOYSA-N,O=C(Nc1ccc(Br)cc1)C1CC(c2c(F)cccc2Cl)=NO1,0.3459846
AFNNKTVMDLGOSP-UHFFFAOYSA-N,CCN(CC)P1(=O)OC(c2cc(OC)c(OC)c(OC)c2)=Nc2c1c(C)nn2-c1ccccc1,0.4159241
LYDHWOMFCGWYGC-UHFFFAOYSA-N,CC(=O)c1ccc(N2CCN(C(=S)Nc3ccc(Oc4ccccc4)cc3)CC2)cc1,0.5646747
ORAQVTZAQJLOAU-UHFFFAOYSA-N,CN1C(=O)c2oc3ccccc3c(=O)c2C1c1ccncc1,0.5866337
JKXZOEDDVLWJNK-UHFFFAOYSA-N,Cc1ccc(-c2csc(NC(=O)C3CSC4(C)CCC(=O)N34)n2)cc1,0.27722773
DBDYZOLYNLUOAR-UHFFFAOYSA-N,CCn1c(C)nc2cc(S(=O)(=O)C(F)(F)F)ccc21,0.25173268
YPWSVFOXVRZRPQ-UHFFFAOYSA-N,COc1ccccc1N1CCN(C(=O)C2c3ccccc3Oc3ccccc32)CC1,0.8118812
OVRLQALANUTFEM-UHFFFAOYSA-N,Cc1ccc(-c2nc(-c3ccncc3)no2)cc1C,0.37835926
ZBSGGTKJSSLSBU-UHFFFAOYSA-N,CCOc1ccc(CNC(=O)CCSCc2ccccc2F)cc1OC,0.5441773
HNZTVESDASWOIW-UHFFFAOYSA-N,O=C(NCC(=O)N(c1ccc(F)cc1)C(C(=O)NC1CCCCC1)c1ccncc1)c1ccco1,0.36881188
WWMZRLGWXMRVDL-KTKRTIGZSA-N,CCCCCCN1C(=O)NC(=O)/C(=C(\C)NC)C1=O,0.3390264
MOULPPMPQMKHSX-UHFFFAOYSA-N,CCn1nnc(NC(=O)c2ccc(Br)o2)n1,0.18721122
VLVNIEMXROQTEB-UHFFFAOYSA-N,COc1ccc(OC)c(NC(=O)Nc2ccc3c(c2)CCC3)c1,0.4138614
INGYIBGIPWINEO-OTYYAQKOSA-N,Cc1ccc(-n2nc3c(n2)/C(=N/O)CC/C3=N\O)cc1,0.21452145
ZYUUSGWDWOTLNT-UHFFFAOYSA-N,Cc1ccc(CC(=O)NCCN2CCOCC2)cc1,0.36138615
BGZXCIYWFOXEHZ-UHFFFAOYSA-N,CC1CN(C(=O)C(C)Sc2nnnn2C)CC(C)O1,0.19026403
JCSCXLOIALSBFI-UHFFFAOYSA-N,COc1cc2c(cc1OC)CN(CC(=O)Nc1ccc(F)cc1)C(C(=O)O)C2,0.1980198
LVAGDDNOQXCEFX-UHFFFAOYSA-N,CCOc1ccc(Br)cc1S(=O)(=O)Nc1nc[nH]n1,0.39356434
WEYCQDZBTSOQOH-UHFFFAOYSA-N,CCC(=O)N1CCc2cc(S(=O)(=O)CCC(=O)Nc3ccc(C(C)=O)cc3)ccc21,0.4059406
AMNSBGPWSDCHML-UHFFFAOYSA-N,O=C(Nc1ccc(N2CCCCC2)cc1)c1cc(S(=O)(=O)N2CCOCC2)ccc1F,0.42079207
XKGOSTXCGDLWAO-UHFFFAOYSA-N,CC(Sc1nncs1)C(=O)NCC(=O)Nc1ccc(F)c(F)c1F,0.26856434
XIQNJBPZBCNAEY-UHFFFAOYSA-N,COc1ccc(C(=O)NCc2ccco2)cc1S(=O)(=O)NC1CC1,0.26072606
AWEFIAYVGFZNOT-UHFFFAOYSA-N,O=C(NC(=S)Nc1ccccc1Cl)c1ccco1,0.18811882
ZVJYURHABVMXRR-UHFFFAOYSA-N,N=C(NOC(=O)Cc1ccccc1)c1ccncc1,0.19719473
XFZULAAKMPJGHT-UHFFFAOYSA-N,COc1ccc(CNC(=O)CCCCCNc2nc(S)nc3ccccc23)cc1,0.4529703
QRDZHQQUWCPLNL-DQRAZIAOSA-N,COc1ccccc1N1/C(=N/C(=O)C(C)Oc2ccccc2)SC2CS(=O)(=O)CC21,0.41419142
AXXFEWVWZFNYQV-LFYBBSHMSA-N,CCOC(=O)/C(C#N)=C/C=C1C=CN(C)C=C1,0.23754126
YTRUPNWYOFOMHU-UHFFFAOYSA-N,CC(C)N1CCN(Cc2cccn2-c2nccs2)CC1CCO,0.28630364
QTTFYIXMVSHSKS-UHFFFAOYSA-N,Cc1nc(C)c(-c2ccc(SCC(=O)Nc3ccccc3)nn2)s1,0.25123763
NCSHWNMWZPLFNG-UHFFFAOYSA-N,C=CCn1c(=N)n(CC(O)c2ccco2)c2ccccc21,0.48184818
SSROVLRLKUCNHR-UHFFFAOYSA-N,Cc1cc(C)c2cc(C#N)c(N3CCCN(C(=O)c4cnccn4)CC3)nc2c1,0.45049506
FTTGAPBWPLHBQH-UHFFFAOYSA-N,COC(=O)c1ccc(CSc2nncn2N)cc1,0.23267327
AFMYPUYQNVQCCQ-UHFFFAOYSA-N,COC(=O)c1sccc1-n1cc(C#N)c(=O)n(C)c1=O,0.20330033
PXJAFAZWDJVXBX-UHFFFAOYSA-N,CC(C)(C)c1nc2sc3c(c2c(=O)o1)CCCC3,0.40016502
DIXZIYPBWQQWHW-UHFFFAOYSA-N,O=C(NCC1CCCO1)C(C(=O)c1ccc(F)cc1)n1ccccc1=O,0.39554456
BGVNVSVKRWLYTI-UHFFFAOYSA-N,COc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1S(=O)(=O)N1CCOCC1,0.19018152
HRNYOAXVRLRFKT-UHFFFAOYSA-N,O=C(NCc1ccc(F)cc1)c1cccc(NC2=NC3CS(=O)(=O)CC3S2)c1,0.44554454
XUKFUDAFEGNTRD-UHFFFAOYSA-N,NC(Cc1ccccc1)c1nc2ccccc2[nH]1,0.53440595
PSGLVQYZLDGGAF-JZJYNLBNSA-N,C#CCn1/c(=N/C(=O)c2ccc(Br)s2)sc2cc(NC(C)=O)ccc21,0.23267327
VVFHKNPLMUVKSV-UHFFFAOYSA-N,S=C(Nc1ccccc1)N1CCc2ccccc21,0.4620462
PUNBKPUNSDCBMR-UHFFFAOYSA-N,CCOC(=O)c1c(-c2ccc(Br)cc2)c[nH]c1SCC(=O)NCCc1ccc(OC)cc1,0.7566007
ISZIQNUORBGCJI-UHFFFAOYSA-N,COc1ccc(CCNC(=O)C2CCN(C(=O)NC3CCCCC3)CC2)cc1,0.28217822
KFLVJPKNHSCIEK-UHFFFAOYSA-N,COc1ccc(C(CNC(=O)c2ccc(S(=O)(=O)N(C)C)cc2)N2CCCCC2)cc1,0.47970298
DOGYRNXYBVJXFA-UHFFFAOYSA-N,O=c1[nH]cnc2sc(-c3ccccc3)cc12,0.31683168
GWJCMENABTYWFJ-WUKNDPDISA-N,CC(O)COc1ccc(/C(=N/O)c2ccccc2)cc1,0.4288779
ZHQOIXAGVZZNPX-UHFFFAOYSA-N,CN(C)C(=O)N(CCOc1ccc(C#N)cc1)CCN1CC2CN(CCCc3ccccc3)CC(C1)O2,0.7549505
SOZYMXBIIDGFBS-UHFFFAOYSA-N,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccccc1F,0.34158415
MZYISAKYPPUWJG-UHFFFAOYSA-N,CC1=NN(c2ccccc2)C(=O)C1(C)C,0.259901
KLGNNRWWNAHGJY-UFFVCSGVSA-N,Cc1c(/C=N/N2C(=O)C3C4C=CC(C4)C3C2=O)c2ccccc2n1C,0.4981023
TXOPSTZDOLCEGT-UHFFFAOYSA-N,O=C(c1ccccc1)c1c(O)cc(-c2ccccc2)oc1=O,0.18316832
FJXRIZHBXMZISB-UHFFFAOYSA-N,Nc1c(C(=O)CSc2nnc(Nc3ccc(F)cc3)s2)c(=O)[nH]c(=O)n1C1CC1,0.20668317
IREZXDVWWJJXTF-UHFFFAOYSA-N,CCOC(=O)N1CCN(c2c(Nc3cc(C)[nH]n3)c(=O)c2=O)CC1,0.26881188
IQTXJZDEYCJKEM-UHFFFAOYSA-N,CC(=O)Nc1cccc(OCCCNC(=O)C2CCC2)c1,0.20668317
ZLBALECABDZFAP-UHFFFAOYSA-N,O=C(Nc1nc2cc3c(cc2s1)OCO3)C1=COCCO1,0.26237625
IUXAWWNHRVCPKP-UHFFFAOYSA-N,CN(C)S(=O)(=O)c1ccc(C(=O)Nc2ccccc2F)cc1,0.40408415
ROVLVEVJMGRTEO-UHFFFAOYSA-N,COc1ccccc1N1CCN(C(=O)c2cc(N3C(=O)C4C5CCC(C5)C4C3=O)ccc2Cl)CC1,0.5299387
UARZRYIDZABYOF-UHFFFAOYSA-N,O=C1c2ccccc2NC2=NCC(CSc3ccc(F)cc3)N12,0.6971947
DFXQJHXGPXICEB-UHFFFAOYSA-N,CCc1ccc(N2CC(C(=O)Nc3ccc(F)cc3)CC2=O)cc1,0.4108911
MMCKXDQJDLUWPF-UHFFFAOYSA-N,CC(=O)N1N=C(N)SC12CCCC2,0.12293729
ZTCFXBKTZOKUQK-UHFFFAOYSA-N,CCn1c(S)nnc1-c1cccc(Br)c1,0.36064357
FCCYXZBUCJATNI-OQLLNIDSSA-N,Cc1ccsc1/C=N/n1c(S)nnc1-c1ccccc1,0.38778877
VCEOFMFUSIWNOH-UHFFFAOYSA-N,CC(=O)c1cccc(OCc2cc(C(=O)NCCC3=CCCCC3)no2)c1,0.37623763
LLCBJFFLEXIKOM-UHFFFAOYSA-N,COc1cccc(NC(=O)CN(C)C(=O)Cc2n[nH]c(=O)c3ccccc23)c1,0.20519802
LEGHMNLGYKZMMW-UHFFFAOYSA-N,COCCn1c(C)cc2c(c1=O)C(c1ccco1)C(C#N)=C(N)O2,0.32425743
UBCBUPVTRIWICX-UHFFFAOYSA-N,COc1cc(C2c3sc(=O)[nH]c3SC3C(=O)N(c4ccc(Br)cc4)C(=O)C32)ccc1O,0.47219473
YJRLSCDUYLRBIZ-UHFFFAOYSA-N,COC(=O)c1cc(O)cc(OC)c1C(=O)c1c(O)cc(C)cc1O,0.1980198
XNQWXWSKZUGORH-LGMDPLHJSA-N,COc1ccc(/C=C2\SC(=S)N(CCC(=O)NCCCn3ccnc3)C2=O)cc1,0.57665014
AUURCCLXZDDVML-UHFFFAOYSA-N,COC(C(=O)Nc1ccc(Br)cc1F)c1ccccc1,0.34158415
IYNXJRSJKJVPQY-UHFFFAOYSA-N,c1ccc(-n2cnc3cc(NCc4ccccn4)ccc32)cc1,0.52920794
SZCXPQJXNMCARW-UHFFFAOYSA-N,COc1cccc(NC(=O)N(CCCN2CCOCC2)C(C)c2cc3cccc(OC)c3o2)c1,0.6658416
BYHZMBFSYXBJLB-MDZDMXLPSA-N,O=C(/C=C/c1ccccc1)NC(=S)N1CC2CC(C1)c1cccc(=O)n1C2,0.34653464
FDCCWCZLLBBUHK-UHFFFAOYSA-N,CN(C)c1ccc(CNS(=O)(=O)c2ccc3c(c2)C(C)(C)C(=O)N3C)cc1,0.56856436
YUGUIJNUZXUGAR-UHFFFAOYSA-N,COc1cccc(NC(=O)N2CCC(NC(=O)C3CCCCC3)CC2)c1,0.26155114
ZPRCRZOROVUWAJ-UHFFFAOYSA-N,O=C(Nc1ccccn1)c1ccc2ccccc2n1,0.34983498
UGCHTGPPBCGCKH-UHFFFAOYSA-N,Cc1ccn2c(=O)nc(SCC(=O)Nc3cccc4ccccc34)nc2c1,0.31930694
FDMDWNBAMMNXET-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2ccc3c(=O)n(CC4CCCO4)c(=S)[nH]c3c2)cc1C,0.3609736
LJQHBVMBOUGJFD-UHFFFAOYSA-N,Cc1cccc(C(=O)NC(C(=O)Nc2nc3ccc(S(C)(=O)=O)cc3s2)C(C)C)c1,0.45874587
FVJGXGROSGLNSV-UHFFFAOYSA-N,CC(NC(=O)COC(=O)c1ccc(Cl)cc1O)c1ccc(F)cc1,0.28712872
BUOLZWBSSXXKPN-UHFFFAOYSA-N,CCOCCn1ccc2c(OCC(=O)Nc3cc(OC)ccc3OC)cccc2c1=O,0.56443894
QMRRSOXJOCIFQR-UHFFFAOYSA-N,O=C(O)CSCC(=O)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1,0.17821783
TVCSYZUEWFJETR-UHFFFAOYSA-N,COc1ccc(C(=O)COC(=O)CCCNC2=NS(=O)(=O)c3ccccc32)c(OC)c1,0.39438945
RDLAFQXQCBLDQX-UHFFFAOYSA-N,O=S(=O)(c1ccc(Cl)cc1)N1CCCCC1c1cccnc1,0.66831684
IWRSCICQEMDWGE-UHFFFAOYSA-N,CCC(=O)NC1=C(C#N)C2(CCCC2)Cc2ccccc21,0.3373409
WKJKDHHHALERFT-UHFFFAOYSA-N,c1c2c(cc3sc(N4CCCCC4)nc13)OCCO2,0.4580858
HYNNNQDQEORWEU-UHFFFAOYSA-N,COc1ccc(C(=O)O)cc1F,0.06435644
WJUNDLLTCRWEEW-UHFFFAOYSA-N,Cc1cc(C)nc(Nc2ncc(O)n2-c2ccc(Br)cc2)n1,0.50247526
HEIUJTWMMDELKC-UHFFFAOYSA-N,Cc1ccccc1NC(=O)COc1ccc(S(=O)(=O)N2CCCC2)cc1C,0.41419142
KMLCNRCAVFSSKX-UHFFFAOYSA-N,Nn1c(SCc2ccccc2F)nnc1-c1cccnc1,0.39727724
ACSFMVNNZVYOIB-UHFFFAOYSA-N,CCOc1ccccc1N1CCN(C(=O)c2cccs2)CC1,0.6076733
